1 | -796.711294693105 | 347.70959823944156 | -304.1837572892513
2 | -714.1219712916642 | 347.70959823944156 | -314.37199671092344
3 | -997.9414685329074 | 347.70959823944156 | -297.4552099185436
4 | -762.5054137280875 | 347.70959823944156 | -299.74841433767756
5 | -764.2265262591445 | 347.70959823944156 | -286.4363389815377
6 | -667.0922331324723 | 347.70959823944156 | -297.2350369075677
7 | -769.8192526742864 | 347.70959823944156 | -307.31739077463817
8 | -687.6801033097278 | 347.70959823944156 | -318.8561441305896
9 | -695.1837611036959 | 347.70959823944156 | -311.4832283201894
10 | -819.5362506714539 | 347.70959823944156 | -319.7170925414346
11 | -822.9905732938452 | 347.70959823944156 | -292.00482328375296
12 | -756.6791462930121 | 347.70959823944156 | -313.4060613569102
13 | -804.068750905098 | 347.70959823944156 | -314.29849847103446
