39 | -593.0941974068782 | 106.90854814233528 | 62.74426569668391
40 | -382.8488339101694 | 106.90854814233528 | 74.51086768413148
41 | -557.2811347392812 | 103.21978324725941 | 67.16718341754424
42 | -418.843490009921 | 104.4872896959033 | 70.42817365042794
43 | -593.5040258595252 | 106.90854814233528 | 61.07120118727519
44 | -483.480111767208 | 106.90854814233528 | 70.75978433757794
45 | -585.1062065973144 | 106.90854814233528 | 65.32692537947429
46 | -459.4624690873708 | 106.90854814233528 | 75.82256355503056
47 | -500.70153551201446 | 106.90854814233528 | 72.48389504334905
48 | -538.651971795528 | 106.90854814233528 | 70.10634540377004
49 | -570.5569120839441 | 106.90854814233528 | 66.9795074409238
50 | -541.6444116237553 | 106.96966708864001 | 71.05332414541935
51 | -563.6783299626129 | 106.96966708864001 | 73.79722188294853
52 | -642.3426620695806 | 106.96966708864001 | 63.38035984247974
53 | -634.9588349245149 | 106.96966708864001 | 71.71265038254231
54 | -447.44136975730413 | 106.96966708864001 | 76.312830681894
55 | -456.11260700830144 | 106.90854814233528 | 74.76188597150849
56 | -666.889097085307 | 106.85761072441802 | 59.19926836225284
57 | -568.8687516211419 | 106.96966708864001 | 67.84395256674352
58 | -464.2484020103658 | 106.96966708864001 | 80.73444675521132
59 | -525.2531993234827 | 106.96966708864001 | 75.79529158854616
